system:index,EVI,GID_3,LST_mean,NAME_3,NDDI,NDVI,OSAVI,SOC,SoilMoisture,agri_area_m2,cec,clay,elevation_m,is_cropland,lat,lon,pH,period_end,period_start,precip_sum,sand,silt,.geo
174_00000000000000000000_0,-0.024598174,IDN.9.12.1_1,30.13,Anjatan,-0.456357494,-0.045585529,-0.03405475,3.8416667,27.878166,6.86E+07,24.416666,35.65,14,1,-6.376434756,107.9465204,5.5,3/10/2017,2/23/2017,141.4219317,29.95,34.366665,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000001_0,0.002088403,IDN.9.12.2_1,28.03666667,Arahan,0.049352179,-0.021494807,-0.009261864,5.8983335,36.91194,2.22E+07,23.4,40.5,2,1,-6.363311932,108.2467322,5.65,3/10/2017,2/23/2017,147.067697,26.933332,32.566666,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000002_0,0.219613037,IDN.9.12.3_1,28.71,Balongan,0.02951974,0.2750117,0.225224291,4.576667,37.659084,2.20E+07,24.416666,39.233334,1,1,-6.38404523,108.3754617,5.7,3/10/2017,2/23/2017,140.9413643,26.9,33.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000004_0,0.238296861,IDN.9.12.5_1,32.07,Bongas,-0.102663726,0.310653985,0.268422492,3.7733333,36.91194,4.15E+07,21.666666,37.016666,7,1,-6.379961067,108.0174887,5.65,3/10/2017,2/23/2017,135.8313427,30.05,32.916668,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000006_0,-0.021511677,IDN.9.12.7_1,29.71,Cikedung,-0.122044205,-0.010690718,-0.009984685,6.2233334,30.864317,8.44E+07,27.633333,40.783333,29,0,-6.537103773,108.174859,5.5,3/10/2017,2/23/2017,156.4237471,26.5,32.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000008_0,0.079039459,IDN.9.12.9_1,32.33,Gantar,0.50671575,0.159344352,0.119684517,4.37,42.00254,1.10E+08,16.433332,41.066666,42,1,-6.546260825,107.9498554,5.5,3/10/2017,2/23/2017,179.2788262,23.633333,35.283333,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000009_0,0.017984781,IDN.9.12.10_1,32.41,Haurgeulis,-0.249563397,0.031247647,0.022050237,4.9,27.878166,4.70E+07,22.65,35.683334,21,1,-6.446405047,107.9374711,5.6,3/10/2017,2/23/2017,162.1528196,27.55,36.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0000000000000000000a_0,0.009425131,IDN.9.12.11_1,31.09,Indramayu,-0.095373948,0.005014747,0.004853732,4.153333,37.659084,1.83E+07,22.166666,40.666668,4,0,-6.346221002,108.3396735,5.5,3/10/2017,2/23/2017,137.0052414,30.866667,28.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0000000000000000000b_0,0.205936947,IDN.9.12.12_1,30.17,Jatibarang,-0.160236281,0.156558242,0.141686566,6.315,37.659084,2.77E+07,24.266666,40.816666,6,1,-6.440430282,108.3127631,5.5,3/10/2017,2/23/2017,152.6515455,25.666666,33.483334,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0000000000000000000c_0,-0.064371956,IDN.9.12.13_1,29.2,Juntinyuat,-0.051972965,-0.016230437,-0.015902801,5.3966665,37.659084,4.00E+07,25.15,42.333332,5,0,-6.435702404,108.4106237,5.55,3/10/2017,2/23/2017,146.2793627,28.65,29.016666,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0000000000000000000d_0,0.098108288,IDN.9.12.14_1,27.042,Kandanghaur,0.02278605,0.180954533,0.133176869,4.4066668,36.91194,5.37E+07,19.683332,40.016666,0,0,-6.356153471,108.0925528,5.75,3/10/2017,2/23/2017,138.1157322,29.8,30.183332,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0000000000000000000f_0,-0.080629727,IDN.9.12.16_1,31.53,Kedokan Bunder,-0.033865934,-0.013444439,-0.013500262,5.8283334,37.659084,2.49E+07,20.833334,40.166668,7,1,-6.498111734,108.413541,5.5,3/10/2017,2/23/2017,155.0344067,27.1,32.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000010_0,0.162018976,IDN.9.12.17_1,29.63,Kertasemaya,0.107305645,0.233116445,0.196537349,5.54,38.280067,2.80E+07,25.85,41.033333,11,1,-6.519212364,108.367312,5.766667,3/10/2017,2/23/2017,161.837616,28.7,30.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000011_0,0.042178527,IDN.9.12.18_1,32.22,Krangkeng,0.05276318,0.049219393,0.045861592,7.3966665,38.280067,4.65E+07,20.683332,36.433334,4,1,-6.515525463,108.4866135,5.766667,3/10/2017,2/23/2017,157.9530482,27.55,36.016666,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000012_0,0.111227284,IDN.9.12.19_1,31.29,Kroya,-0.105052798,0.184362563,0.142882403,7.355,36.91194,1.11E+08,24.25,37.483334,26,1,-6.499856595,108.0409915,5.55,3/10/2017,2/23/2017,171.70573,26.966667,35.533333,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000014_0,0.144062723,IDN.9.12.21_1,27.18,Lohbener,-0.218997681,0.063594906,0.085724537,3.9716666,37.659084,2.69E+07,20.716667,41.633335,2,1,-6.399805492,108.2562558,5.55,3/10/2017,2/23/2017,137.8356533,26.916666,31.366667,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000015_0,0.015680363,IDN.9.12.22_1,27.94333333,Losarang,0.160392985,0.04252346,0.026115585,5.7533336,36.91194,5.49E+07,30,42,-5,0,-6.370965143,108.1748983,5.85,3/10/2017,2/23/2017,145.5731564,25.3,32.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000017_0,-0.037880751,IDN.9.12.24_1,24.31,Patrol,-0.536615865,-0.11538072,-0.069494212,4.4066668,36.91194,3.28E+07,22.25,35.05,5,1,-6.319597156,108.001201,5.5,3/10/2017,2/23/2017,132.1493404,33.383335,31.566668,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_00000000000000000018_0,-0.022066686,IDN.9.12.25_1,28.12333333,Sindang,-0.515959958,-0.058926254,-0.038944807,5.94,37.659084,2.15E+07,26.8,38.183334,0,1,-6.331951271,108.2974191,5.7,3/10/2017,2/23/2017,139.778594,26.15,35.683334,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0000000000000000001a_0,-0.080253156,IDN.9.12.27_1,29.17,Sukagumiwang,-0.026388298,-0.012230122,-0.012394366,5.6516666,38.280067,2.39E+07,23.016666,38.4,16,1,-6.58186177,108.3236732,5.7,3/10/2017,2/23/2017,167.3212643,31.066668,30.483334,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0000000000000000001b_0,-0.002918794,IDN.9.12.28_1,33.03,Sukra,-0.323119412,-0.014853017,-0.008131161,3.0416667,27.878166,3.21E+07,23.8,34.183334,6,1,-6.291060522,107.948026,5.7,3/10/2017,2/23/2017,124.7062345,34.216667,31.616667,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0000000000000000001c_0,0.146144231,IDN.9.12.29_1,30.41,Terisi,0.018495036,0.2661903,0.202715913,6.4083333,30.864317,1.07E+08,21.5,37.533333,45,1,-6.56059026,108.067279,5.516667,3/10/2017,2/23/2017,184.0013738,26.216667,36.266666,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0000000000000000001d_0,-0.063282413,IDN.9.12.30_1,28.59,Tukdana,-0.034808948,-0.012497432,-0.012514535,5.295,38.280067,5.74E+07,19.15,39.433334,13,1,-6.561284943,108.2729179,5.4,3/10/2017,2/23/2017,176.5448275,26.4,34.183334,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000000_0,-0.022079432,IDN.9.12.1_1,28.55,Anjatan,-0.366292291,-0.030297429,-0.025066031,3.8416667,29.588316,6.86E+07,24.416666,35.65,14,1,-6.376434756,107.9465204,5.5,3/25/2017,3/10/2017,83.29142785,29.95,34.366665,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000001_0,-0.013346605,IDN.9.12.2_1,28.35,Arahan,-0.32681606,-0.035610187,-0.024446372,5.8983335,37.931107,2.22E+07,23.4,40.5,2,1,-6.363311932,108.2467322,5.65,3/25/2017,3/10/2017,69.54196763,26.933332,32.566666,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000002_0,-0.048314136,IDN.9.12.3_1,26.15,Balongan,-0.730898419,-0.200036943,-0.103368056,4.576667,37.764,2.20E+07,24.416666,39.233334,1,1,-6.38404523,108.3754617,5.7,3/25/2017,3/10/2017,68.04164791,26.9,33.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000003_0,-0.020661821,IDN.9.12.4_1,34.03,Bangodua,-0.19265582,-0.055835056,-0.037971318,7.2183332,37.4106,3.88E+07,26.216667,37.116665,9,1,-6.516957405,108.2788161,5.6,3/25/2017,3/10/2017,92.88141584,28.733334,34.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000004_0,-0.004044498,IDN.9.12.5_1,29.85,Bongas,-0.225904488,-0.003581761,-0.003042492,3.7733333,37.931107,4.15E+07,21.666666,37.016666,7,1,-6.379961067,108.0174887,5.65,3/25/2017,3/10/2017,76.61209393,30.05,32.916668,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000007_0,0.009003075,IDN.9.12.8_1,30.23,Gabuswetan,-0.204556206,0.007572531,0.006844777,6.0833335,37.931107,6.77E+07,25.516666,41.533333,9,1,-6.427559569,108.0681062,5.5,3/25/2017,3/10/2017,82.68111658,24.683332,33.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000008_0,0.176181201,IDN.9.12.9_1,32.73,Gantar,0.1453681,0.145250194,0.129661162,4.37,41.536148,1.10E+08,16.433332,41.066666,42,1,-6.546260825,107.9498554,5.5,3/25/2017,3/10/2017,113.7912121,23.633333,35.283333,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0000000000000000000c_0,-0.005663084,IDN.9.12.13_1,29.37,Juntinyuat,-0.389703458,-0.013880743,-0.009750883,5.3966665,37.764,4.00E+07,25.15,42.333332,5,0,-6.435702404,108.4106237,5.55,3/25/2017,3/10/2017,73.72359204,28.65,29.016666,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0000000000000000000d_0,-0.048844546,IDN.9.12.14_1,24.23,Kandanghaur,-0.469522001,-0.117817014,-0.084592065,4.4066668,37.931107,5.37E+07,19.683332,40.016666,0,0,-6.356153471,108.0925528,5.75,3/25/2017,3/10/2017,74.97319508,29.8,30.183332,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000010_0,0.017144497,IDN.9.12.17_1,30.13,Kertasemaya,-0.36454775,0.035294381,0.02504399,5.54,37.4106,2.80E+07,25.85,41.033333,11,1,-6.519212364,108.367312,5.766667,3/25/2017,3/10/2017,91.74438477,28.7,30.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000011_0,-0.03331398,IDN.9.12.18_1,30.36333333,Krangkeng,-0.56655689,-0.124157921,-0.067599991,7.3966665,37.4106,4.65E+07,20.683332,36.433334,4,1,-6.515525463,108.4866135,5.766667,3/25/2017,3/10/2017,91.64311409,27.55,36.016666,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000012_0,0.001994984,IDN.9.12.19_1,32.95,Kroya,-0.461611783,0.007982142,0.004150153,7.355,37.931107,1.11E+08,24.25,37.483334,26,1,-6.499856595,108.0409915,5.55,3/25/2017,3/10/2017,101.6649809,26.966667,35.533333,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000013_0,0.005242955,IDN.9.12.20_1,30.21,Lelea,-0.32553925,0.013779095,0.009661089,6.945,37.931107,5.12E+07,23.216667,38.85,5,1,-6.461084281,108.2255471,5.6,3/25/2017,3/10/2017,93.54766607,26.366667,34.783333,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000014_0,-0.006733007,IDN.9.12.21_1,29.31,Lohbener,-0.328041622,-0.024086412,-0.013803373,3.9716666,37.764,2.69E+07,20.716667,41.633335,2,1,-6.399805492,108.2562558,5.55,3/25/2017,3/10/2017,61.6994797,26.916666,31.366667,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000015_0,-0.017629525,IDN.9.12.22_1,29.27,Losarang,-0.104522364,-0.043012898,-0.030453275,5.7533336,37.931107,5.49E+07,30,42,-5,0,-6.370965143,108.1748983,5.85,3/25/2017,3/10/2017,68.36638045,25.3,32.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_00000000000000000017_0,-0.034823092,IDN.9.12.24_1,27.30333333,Patrol,-0.695397569,-0.132275932,-0.069961974,4.4066668,37.931107,3.28E+07,22.25,35.05,5,1,-6.319597156,108.001201,5.5,3/25/2017,3/10/2017,74.36362219,33.383335,31.566668,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0000000000000000001b_0,-0.03339422,IDN.9.12.28_1,29.53,Sukra,-0.494838438,-0.103401195,-0.06138768,3.0416667,29.588316,3.21E+07,23.8,34.183334,6,1,-6.291060522,107.948026,5.7,3/25/2017,3/10/2017,76.76737928,34.216667,31.616667,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0000000000000000001c_0,-0.036232561,IDN.9.12.29_1,31.59,Terisi,-0.051939403,-0.009578226,-0.009715342,6.4083333,28.298166,1.07E+08,21.5,37.533333,45,1,-6.56059026,108.067279,5.516667,3/25/2017,3/10/2017,102.7592812,26.216667,36.266666,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0000000000000000001d_0,0.003647692,IDN.9.12.30_1,32.62,Tukdana,-0.3159904,0.006219131,0.00467203,5.295,37.4106,5.74E+07,19.15,39.433334,13,1,-6.561284943,108.2729179,5.4,3/25/2017,3/10/2017,105.4525952,26.4,34.183334,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_00000000000000000000_0,0.089048845,IDN.9.12.1_1,28.45,Anjatan,0.116925561,0.045838078,0.04366205,3.8416667,31.648241,6.86E+07,24.416666,35.65,14,1,-6.376434756,107.9465204,5.5,4/9/2017,3/25/2017,124.9013548,29.95,34.366665,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_00000000000000000001_0,0.306758001,IDN.9.12.2_1,31.64,Arahan,0.331551342,0.491262879,0.36601413,5.8983335,38.882607,2.22E+07,23.4,40.5,2,1,-6.363311932,108.2467322,5.65,4/9/2017,3/25/2017,104.6985934,26.933332,32.566666,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_00000000000000000002_0,0.401264325,IDN.9.12.3_1,27.7,Balongan,0.289855956,0.464738691,0.393749184,4.576667,38.440456,2.20E+07,24.416666,39.233334,1,1,-6.38404523,108.3754617,5.7,4/9/2017,3/25/2017,117.413578,26.9,33.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_00000000000000000008_0,0.013338532,IDN.9.12.9_1,33.67,Gantar,0.189524824,0.111866845,0.080606301,4.37,42.0044,1.10E+08,16.433332,41.066666,42,1,-6.546260825,107.9498554,5.5,4/9/2017,3/25/2017,157.8232498,23.633333,35.283333,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_00000000000000000009_0,0.074146883,IDN.9.12.10_1,34.57,Haurgeulis,0.141277309,0.051962717,0.044911129,4.9,31.648241,4.70E+07,22.65,35.683334,21,1,-6.446405047,107.9374711,5.6,4/9/2017,3/25/2017,148.7152958,27.55,36.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_0000000000000000000a_0,0.126683086,IDN.9.12.11_1,30.29,Indramayu,0.070134557,0.229402718,0.183496736,4.153333,38.440456,1.83E+07,22.166666,40.666668,4,0,-6.346221002,108.3396735,5.5,4/9/2017,3/25/2017,104.5096316,30.866667,28.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_0000000000000000000d_0,-0.057961349,IDN.9.12.14_1,26.68,Kandanghaur,-0.092244282,-0.027260629,-0.025978068,4.4066668,38.882607,5.37E+07,19.683332,40.016666,0,0,-6.356153471,108.0925528,5.75,4/9/2017,3/25/2017,105.59725,29.8,30.183332,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_00000000000000000012_0,-0.07330556,IDN.9.12.19_1,29.43,Kroya,-0.022307749,-0.008632779,-0.008805608,7.355,38.882607,1.11E+08,24.25,37.483334,26,1,-6.499856595,108.0409915,5.55,4/9/2017,3/25/2017,135.2612557,26.966667,35.533333,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_00000000000000000015_0,0.009505703,IDN.9.12.22_1,29.09,Losarang,0.437404375,0.019066257,0.012890989,5.7533336,38.882607,5.49E+07,30,42,-5,0,-6.370965143,108.1748983,5.85,4/9/2017,3/25/2017,98.0681169,25.3,32.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_00000000000000000018_0,-0.029253691,IDN.9.12.25_1,30.6,Sindang,-0.030593541,-0.008392824,-0.008186281,5.94,38.440456,2.15E+07,26.8,38.183334,0,1,-6.331951271,108.2974191,5.7,4/9/2017,3/25/2017,102.4026871,26.15,35.683334,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_0000000000000000001b_0,-0.029229215,IDN.9.12.28_1,29.37,Sukra,-0.106082163,-0.020011705,-0.019597466,3.0416667,31.648241,3.21E+07,23.8,34.183334,6,1,-6.291060522,107.948026,5.7,4/9/2017,3/25/2017,102.9394968,34.216667,31.616667,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_0000000000000000001c_0,1.52541802,IDN.9.12.29_1,29.31,Terisi,0.171409521,-0.237339431,-0.25622714,6.4083333,28.939617,1.07E+08,21.5,37.533333,45,1,-6.56059026,108.067279,5.516667,4/9/2017,3/25/2017,156.8139772,26.216667,36.266666,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000000_0,0.017745257,IDN.9.12.1_1,31.60333333,Anjatan,-0.243564735,0.017361631,0.014762924,3.8416667,29.559559,6.86E+07,24.416666,35.65,14,1,-6.376434756,107.9465204,5.5,4/24/2017,4/9/2017,102.4004374,29.95,34.366665,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000001_0,0.041977004,IDN.9.12.2_1,31.55,Arahan,0.169306522,0.255994634,0.171434565,5.8983335,37.1442,2.22E+07,23.4,40.5,2,1,-6.363311932,108.2467322,5.65,4/24/2017,4/9/2017,99.69258165,26.933332,32.566666,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000002_0,0.075376097,IDN.9.12.3_1,31.94,Balongan,0.005104875,0.171916591,0.122376248,4.576667,36.753067,2.20E+07,24.416666,39.233334,1,1,-6.38404523,108.3754617,5.7,4/24/2017,4/9/2017,89.53719759,26.9,33.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000003_0,0.074108152,IDN.9.12.4_1,32.19,Bangodua,0.063719371,0.196104488,0.11434056,7.2183332,36.63399,3.88E+07,26.216667,37.116665,9,1,-6.516957405,108.2788161,5.6,4/24/2017,4/9/2017,91.14529324,28.733334,34.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000004_0,-0.055355566,IDN.9.12.5_1,33.39,Bongas,-0.061182612,-0.014680199,-0.014393671,3.7733333,37.1442,4.15E+07,21.666666,37.016666,7,1,-6.379961067,108.0174887,5.65,4/24/2017,4/9/2017,86.34599686,30.05,32.916668,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000006_0,0.011855749,IDN.9.12.7_1,32.49,Cikedung,-0.280214435,0.015483519,0.012402308,6.2233334,30.681108,8.44E+07,27.633333,40.783333,29,0,-6.537103773,108.174859,5.5,4/24/2017,4/9/2017,104.5218077,26.5,32.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000007_0,0.071243142,IDN.9.12.8_1,33.81,Gabuswetan,-0.070772381,0.15561594,0.107442589,6.0833335,37.1442,6.77E+07,25.516666,41.533333,9,1,-6.427559569,108.0681062,5.5,4/24/2017,4/9/2017,108.5837407,24.683332,33.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000008_0,0.212606968,IDN.9.12.9_1,30.60333333,Gantar,-0.231272843,0.24696863,0.216535049,4.37,41.8708,1.10E+08,16.433332,41.066666,42,1,-6.546260825,107.9498554,5.5,4/24/2017,4/9/2017,123.2743726,23.633333,35.283333,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000009_0,-0.003429951,IDN.9.12.10_1,33.71,Haurgeulis,-0.277257905,-0.009639043,-0.00628614,4.9,29.559559,4.70E+07,22.65,35.683334,21,1,-6.446405047,107.9374711,5.6,4/24/2017,4/9/2017,107.9553814,27.55,36.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0000000000000000000a_0,-0.116930425,IDN.9.12.11_1,33.84,Indramayu,0.00840031,-0.012137858,-0.012455515,4.153333,36.753067,1.83E+07,22.166666,40.666668,4,0,-6.346221002,108.3396735,5.5,4/24/2017,4/9/2017,95.31810808,30.866667,28.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0000000000000000000b_0,0.004976493,IDN.9.12.12_1,33.01,Jatibarang,-0.146307317,0.004670932,0.003970084,6.315,36.753067,2.77E+07,24.266666,40.816666,6,1,-6.440430282,108.3127631,5.5,4/24/2017,4/9/2017,74.24769115,25.666666,33.483334,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0000000000000000000c_0,0.105802114,IDN.9.12.13_1,33.13,Juntinyuat,0.089808714,0.217301565,0.154227531,5.3966665,36.753067,4.00E+07,25.15,42.333332,5,0,-6.435702404,108.4106237,5.55,4/24/2017,4/9/2017,87.60036135,28.65,29.016666,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0000000000000000000d_0,0.176204797,IDN.9.12.14_1,29.12333333,Kandanghaur,0.150824555,0.345992047,0.268313666,4.4066668,37.1442,5.37E+07,19.683332,40.016666,0,0,-6.356153471,108.0925528,5.75,4/24/2017,4/9/2017,92.49807024,29.8,30.183332,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0000000000000000000f_0,0.074803033,IDN.9.12.16_1,33.36,Kedokan Bunder,-0.117762757,0.175941097,0.119815253,5.8283334,36.753067,2.49E+07,20.833334,40.166668,7,1,-6.498111734,108.413541,5.5,4/24/2017,4/9/2017,88.80922699,27.1,32.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000010_0,-0.004011463,IDN.9.12.17_1,33.12,Kertasemaya,-0.207125612,-0.011985092,-0.007945298,5.54,36.63399,2.80E+07,25.85,41.033333,11,1,-6.519212364,108.367312,5.766667,4/24/2017,4/9/2017,77.86045837,28.7,30.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000011_0,0.235148904,IDN.9.12.18_1,28.085,Krangkeng,-0.004462563,0.388532878,0.298722948,7.3966665,36.63399,4.65E+07,20.683332,36.433334,4,1,-6.515525463,108.4866135,5.766667,4/24/2017,4/9/2017,68.00385475,27.55,36.016666,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000012_0,0.217682376,IDN.9.12.19_1,30.39666667,Kroya,-0.261540663,0.28222589,0.255253788,7.355,37.1442,1.11E+08,24.25,37.483334,26,1,-6.499856595,108.0409915,5.55,4/24/2017,4/9/2017,106.3641443,26.966667,35.533333,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000013_0,0.028674351,IDN.9.12.20_1,33.95,Lelea,0.238196141,0.077498378,0.050111649,6.945,37.1442,5.12E+07,23.216667,38.85,5,1,-6.461084281,108.2255471,5.6,4/24/2017,4/9/2017,101.2426257,26.366667,34.783333,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000014_0,-0.0418804,IDN.9.12.21_1,33.41,Lohbener,0.177198369,0.056019312,0.035899951,3.9716666,36.753067,2.69E+07,20.716667,41.633335,2,1,-6.399805492,108.2562558,5.55,4/24/2017,4/9/2017,98.26993275,26.916666,31.366667,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000015_0,-0.020497028,IDN.9.12.22_1,31.16,Losarang,0.028221992,0.106877734,0.068099328,5.7533336,37.1442,5.49E+07,30,42,-5,0,-6.370965143,108.1748983,5.85,4/24/2017,4/9/2017,94.94249964,25.3,32.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000017_0,-0.035203937,IDN.9.12.24_1,31.99,Patrol,-0.101778858,-0.014399324,-0.013632948,4.4066668,37.1442,3.28E+07,22.25,35.05,5,1,-6.319597156,108.001201,5.5,4/24/2017,4/9/2017,84.94950676,33.383335,31.566668,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_00000000000000000018_0,-0.216335856,IDN.9.12.25_1,32.37,Sindang,0.014945958,-0.012025588,-0.012505798,5.94,36.753067,2.15E+07,26.8,38.183334,0,1,-6.331951271,108.2974191,5.7,4/24/2017,4/9/2017,102.6560125,26.15,35.683334,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0000000000000000001a_0,-0.010165568,IDN.9.12.27_1,33.61,Sukagumiwang,-0.469639273,-0.036547341,-0.020280216,5.6516666,36.63399,2.39E+07,23.016666,38.4,16,1,-6.58186177,108.3236732,5.7,4/24/2017,4/9/2017,72.43632507,31.066668,30.483334,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0000000000000000001b_0,-0.038481972,IDN.9.12.28_1,28.75,Sukra,-0.166625828,-0.020459151,-0.019419849,3.0416667,29.559559,3.21E+07,23.8,34.183334,6,1,-6.291060522,107.948026,5.7,4/24/2017,4/9/2017,78.74772644,34.216667,31.616667,"{""type"":""MultiPoint"",""coordinates"":[]}"
